	feature	weigth
0	AdjustedWPsize	0.9203727925755633
1	WPsizeinchars	0.20884353534255642
2	Avggoodpagelength	0.4310916845752099
3	Stable	-0.13586339906961312
4	Extinct	-0.8338824544247134
5	Digital Support	-0.2680910937057712
6	has_glottolog	-0.26406923855786346
7	has_bible	0.7349627635825748
8	win11_os_supported	0.8340635036985988
9	tatoeba_sentences	0.615986352758759
10	is_macrolanguage	0.44056674215374364
11	intercept	-1.2290521100902112
