	feature	weigth
0	AdjustedWPsize	-0.33142981443402963
1	WPsizeinchars	-0.42097913017190663
2	Avggoodpagelength	-1.2654194376588157
3	Stable	-0.43739834759549756
4	Extinct	0.07855021185035847
5	Digital Support	0.4453274869766813
6	has_glottolog	-0.577880531845385
7	has_bible	-0.5114026025163408
8	win11_os_supported	0.1751497526715848
9	tatoeba_sentences	-0.19030146658787525
10	is_macrolanguage	-0.06223969097715662
11	intercept	1.1783761164786728
