	exp_with_feature_sel_1	exp_with_feature_sel_2	exp_with_feature_sel_3	exp_with_feature_sel_4	exp_with_feature_sel_5	exp_with_feature_sel_6	exp_with_feature_sel_7	exp_with_feature_sel_8	exp_with_feature_sel_9	exp_with_feature_sel_10	exp_with_feature_sel_11	exp_with_feature_sel_12	exp_with_feature_sel_13	exp_with_feature_sel_14	exp_with_feature_sel_15	exp_with_feature_sel_16	exp_with_feature_sel_17	exp_with_feature_sel_18	exp_with_feature_sel_19	exp_with_feature_sel_20
aal	0.08096809822079051	0.07235265406278187	0.21505980182657716	0.1617790761502482	0.06884362331482208	0.03790125735145513	0.18633939244281544	0.128461580460553	0.16692041914681077	0.08386572606124074	0.1045910899846305	0.21020217976517444	0.04897596219583176	0.11840064904433611	0.06327858694825461	0.09355229935357309	0.11779402408888559	0.04664117845219434	0.31618302794473163	0.1253007699373854
aam	0.025398641817843407	0.04983898734344794	0.034273042724050025	0.03382781911329957	0.0515437158274328	0.029209663720674673	0.05983732251840633	0.033296691530665695	0.05481449912008851	0.035438213193458426	0.020779606742859412	0.07056309675729752	0.039931210887670016	0.04205459144540926	0.05809266651435205	0.08353816228130567	0.05560779460499207	0.021286039282465745	0.061552105933033466	0.030419011476811038
aan	0.016599705098827265	0.019404327532485763	0.023286612107920567	0.02469230770297302	0.022266602408631406	0.022201410786154518	0.024199134777247125	0.01908554149135265	0.02133179407987616	0.01833080623287204	0.011151323076897045	0.021663594629731997	0.021130588631574455	0.04205459144540926	0.02868250893058499	0.03613343211711456	0.020467289572164173	0.01164635664920392	0.03560971879095622	0.01941920057435436
aao	0.04236258866287493	0.028943946209305304	0.04236789149404229	0.08312137211958547	0.037117688881600705	0.021344972040953657	0.0601716034626126	0.04080808050760491	0.06742207160649138	0.04763120007350247	0.027961983034485126	0.07756424655574368	0.02913347035075211	0.0742999812321176	0.03849195854335248	0.0629004384030673	0.03146837975342334	0.02413048844388427	0.06990585208546936	0.03664411471696524
aap	0.019771477725673666	0.022471834394969928	0.02720302305271867	0.037343948293656185	0.023518696176352917	0.023787696702865863	0.030387976042133908	0.01888464273240474	0.02041677018841469	0.02106499324424491	0.014088979591568023	0.020137697698569365	0.024502762356780432	0.05327215347228066	0.03254252160453999	0.04275986430159757	0.02265762767489013	0.016870059269824846	0.0448506750071548	0.02067584888741024
aaq	0.025986178796417122	0.029679152334208873	0.035921297014710016	0.04959249110888847	0.03844822141075398	0.03451128890810447	0.029588747757764176	0.03172771193116095	0.029748292765779626	0.0312540269530892	0.018999398209156085	0.029533771203474054	0.031692713246575924	0.060830471882739476	0.04502551276995607	0.05329396398007222	0.03007049678326718	0.021244626059868797	0.05600424188818733	0.025755042475819806
aar	0.14144761645716386	0.5634716895365401	0.4307141535723867	0.36166414556148535	0.34886837328015075	0.22591295854886098	0.5121159864810573	0.3057582531597327	0.2771918538457988	0.24301185733278968	0.4523134249544918	0.5086549360628134	0.24719655571651236	0.19609832116141646	0.3395510180912792	0.6914137384180752	0.5721942352167475	0.4880835263203007	0.5670344422806138	0.27886942608944937
aas	0.016599705098827265	0.019404327532485763	0.023286612107920567	0.02469230770297302	0.022266602408631406	0.022201410786154518	0.024199134777247125	0.01908554149135265	0.02133179407987616	0.01833080623287204	0.011151323076897045	0.021663594629731997	0.021130588631574455	0.04205459144540926	0.02868250893058499	0.03613343211711456	0.020467289572164173	0.01164635664920392	0.03560971879095622	0.01941920057435436
aat	0.03425301834435337	0.03671180990636365	0.045338079663000075	0.09462071500631533	0.043897470692660034	0.03739700664222846	0.043064290621062436	0.030923976141752952	0.02830319013196987	0.03974252301357787	0.027937618447142487	0.026231417851472143	0.04293222712275652	0.09172794348238185	0.05466882966538956	0.07001106326461534	0.03594561809632615	0.03979098010695388	0.07913842577437469	0.026907365968218747
aau	0.06722708811453407	0.07026735608768295	0.20485804158162776	0.11882794352045258	0.06763095901240723	0.03795698694425776	0.17093550059134296	0.12457595852952079	0.15148102910807906	0.08026773959277995	0.09117144851298284	0.19460293288286318	0.045355657401280725	0.10909060497347314	0.06447621662857188	0.08583987275650527	0.1176873125592911	0.03819670444293253	0.2886933730671505	0.12627461732802905
